Date,"Adjusted net enrollment rate, primary (% of primary school age children)",Adolescents out of school (% of lower secondary school age),"Agriculture, forestry, and fishing, value added (annual % growth)",Children out of school (% of primary school age),"Children out of school, primary","Compulsory education, duration (years)","Contributing family workers, female (% of female employment) (modeled ILO estimate)","Employment to population ratio, 15+, female (%) (modeled ILO estimate)","Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)","Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Exports of goods and services (annual % growth),GDP growth (annual %),GDP per capita growth (annual %),"Government expenditure on education, total (% of GDP)",Gross capital formation (annual % growth),Gross fixed capital formation (annual % growth),"Gross intake ratio in first grade of primary education, total (% of relevant age group)",Households and NPISHs Final consumption expenditure (annual % growth),Imports of goods and services (annual % growth),"Labor force participation rate for ages 15-24, total (%) (modeled ILO estimate)","Labor force, female (% of total labor force)","Literacy rate, adult total (% of people ages 15 and above)","Literacy rate, youth (ages 15-24), gender parity index (GPI)","Literacy rate, youth total (% of people ages 15-24)","Lower secondary completion rate, total (% of relevant age group)",Net intake rate in grade 1 (% of official school-age population),"Persistence to last grade of primary, total (% of cohort)",Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Preprimary education, duration (years)","Primary completion rate, total (% of relevant age group)","Primary education, duration (years)","Primary education, pupils","Primary education, pupils (% female)","Primary education, teachers","Primary education, teachers (% female)",Progression to secondary school (%),"Pupil-teacher ratio, lower secondary","Pupil-teacher ratio, preprimary","Pupil-teacher ratio, primary","Pupil-teacher ratio, secondary","Pupil-teacher ratio, upper secondary",Ratio of female to male labor force participation rate (%) (modeled ILO estimate),Refugee population by country or territory of asylum,Refugee population by country or territory of origin,"Repeaters, primary, total (% of total enrollment)","School enrollment, preprimary (% gross)","School enrollment, primary (% gross)","School enrollment, primary (gross), gender parity index (GPI)","School enrollment, primary and secondary (gross), gender parity index (GPI)","School enrollment, secondary (% gross)","School enrollment, secondary (gross), gender parity index (GPI)","School enrollment, tertiary (% gross)","School enrollment, tertiary (gross), gender parity index (GPI)","Secondary education, duration (years)","Secondary education, general pupils","Secondary education, teachers","Secondary education, vocational pupils","Self-employed, female (% of female employment) (modeled ILO estimate)","Tertiary education, academic staff (% female)",Trained teachers in primary education (% of total teachers),Trained teachers in secondary education (% of total teachers),"Unemployment, female (% of female labor force) (modeled ILO estimate)","Unemployment, total (% of total labor force) (modeled ILO estimate)","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","Vulnerable employment, female (% of female employment) (modeled ILO estimate)","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)"
1981,,,1.5203618413009985,0.8109402655007468,0.8898305084745762,,,,,,0.8454062809923888,0.6177957594274686,0.061324065659798276,,-0.3414571457757164,0.12790042968336873,1.0226486153046979,0.5448376082283067,0.34863866842404306,,,0.8650860676120725,0.9347249666367755,0.9280502272166805,,,0.9220693650804116,0.6744730679156908,0.8850174216027875,1.0,,0.9714610525155742,1.0,0.8557692307692307,0.9679824465209979,0.8016877637130801,0.9061649890397637,,,0.9485963344263666,0.9328992516804879,1.0138829525495927,,,,,0.7035472366499916,0.7728913710609635,0.9833044453635944,0.9341844377863942,0.9349245137749808,0.8516788727947187,0.9324757745325508,0.8147084825601928,0.8733795486677112,1.0,0.7719298245614035,0.7639484978540773,0.7376509330406147,,0.8636471936993951,,,,,,,,,
1982,,,1.7971760749910495,0.8281287755529366,0.9051724137931034,,,,,,0.018540399934327375,0.17577568827340448,-0.7319645624307459,,-1.3678341490763388,-0.8325475513014899,1.0145561136697787,0.5334948239427423,-0.4260388834382084,,,0.8714334872835138,0.9437870174678032,0.9337242617224503,,,0.9248682272334536,0.6808510638297873,0.8819444444444444,0.9955089820359283,,0.9766932523755986,1.0,0.8669871794871795,0.9663067457274762,0.8227848101265823,0.9009616463008193,,,0.964465475001013,0.9451248771588038,1.0221359022917127,,,,,0.7136769776137524,0.7860631904739908,0.9879971217309816,0.9321686640817766,0.9321460850935627,0.8367633769601114,0.9287907738501432,0.8246529483438688,0.8860690145974421,1.0,0.7690058479532164,0.7725321888412017,0.7596048298572997,,0.8729694781966213,,,,,,,,,
1983,,,1.1904343561463795,0.8381644052120739,0.9051724137931034,,,,,,0.6847336420079857,0.7938064749632741,0.3571748223249376,,2.5082736998505966,0.09742661906988645,1.0293858733714583,1.0124378758931811,0.18205508183644228,,,0.8782557248843365,0.9489947045342775,0.9376229028225319,,,0.929701632529726,0.6956521739130435,0.8788927335640139,0.9895833333333333,,0.9829942478737752,1.0,0.8733974358974359,0.964007221827456,0.8396624472573839,0.9001545923157949,,,0.9709193292443306,0.9579244848271845,1.0222352254545213,,,,,0.7271578046357903,0.8193928608161455,0.9891439288896817,0.9287980260838914,0.9334516118233857,0.8353314767580071,0.9392316091169647,0.8367435161809952,0.8859531116858472,1.0,0.7807017543859649,0.7811158798283262,0.7771679473106476,,0.8778796870268454,,,,,,,,,
1984,,,2.003636703130305,0.848146663536128,0.9130434782608695,,,,,,2.015319247071318,1.4772197268494787,1.5733920551190836,,3.38623165351651,1.3083928555729225,1.0370062196496403,1.1409220544439365,1.4648013188194293,,,0.8849260783735329,0.9563677976639647,0.9425294286074317,,,0.9281046613535973,0.7236180904522613,0.8850174216027875,0.9895833333333333,,0.9947467771663526,1.0,0.8798076923076923,0.9666755943740966,0.8523206751054853,0.9085370304501005,,,0.9787389385967068,0.9648522017705824,1.0176856380613604,,,,,0.747167633878073,0.8523999626724095,0.9929258193869037,0.933864998237575,0.9328155859806513,0.8404879627443406,0.9288021473090396,0.8585771282437127,0.8884931034784949,1.0,0.7923976608187134,0.7939914163090128,0.814489571899012,,0.8861862832016969,,,,,,,,,
1985,,,1.1128255814611545,0.874836899294277,0.9375,,,,,,0.8867984559536681,1.2146342297650903,1.1133178978639053,,2.7040264811961796,1.2422187553592527,1.0364644932678437,1.1263517559425786,0.6797647508208867,,,0.8909411734112194,0.962820583959833,0.9467679855093998,,,0.938693503348358,0.7539267015706805,0.8943661971830986,0.9925373134328358,,1.0,1.0,0.8846153846153846,0.9696700317173103,0.8565400843881856,0.9259463133056047,0.872265014437045,,0.9867508722119174,0.9680091412453566,1.0088468771015242,,,,,0.7745414636010177,0.8891729950734149,0.99681477212745,0.9393725766654918,0.9342438545397739,0.8204705895119655,0.9225581183749603,0.8624356816386594,0.8933201107339648,1.0,0.7865497076023392,0.7811158798283262,0.8013172338090011,,0.889654887545276,,,,,,,,,
1986,,,0.8347822486034749,0.9099144374859176,0.9813084112149534,,,,,,0.561469125856865,1.1332290385301687,0.959669009698928,,0.7865038667008586,1.320889000939425,1.0269777882907327,1.186698877407134,1.0117071892743816,,,0.8964847087371584,0.9688295128664396,0.950595807086124,0.7742014900125234,,0.9523572041828684,0.782608695652174,0.9087656529516994,1.0,,1.0018453338329778,1.0,0.8974358974358975,0.9775681897321137,0.8776371308016878,0.9383147290701395,0.8735507997351264,,0.9864222338573875,0.9756434335467715,1.0100447267197423,,,,,0.778600698776479,0.9364501483160647,1.0108219645709744,0.9535821290095171,0.9496758499871679,0.8696724027271389,0.9412902051771985,0.8566844904671801,0.8873232113958559,1.0,0.8362573099415205,0.8369098712446352,0.8913282107574094,,0.8875072524741846,,,,,,,,,
1987,,,0.8565673856386092,0.9249564546031549,0.9905660377358491,,,,,,1.312884319011463,1.2174474008526446,1.0982073890572859,,0.17569477498216918,1.42768342800611,1.006904228526903,1.0875826511476498,1.2406977445527896,,,0.9038502799080781,0.9746218691192599,0.957591865377938,0.7772662649427735,,0.9725862161633491,0.8044692737430169,0.9120287253141831,0.9940209267563526,,0.9993310172857989,1.0,0.8942307692307693,0.9810042946990485,0.8776371308016878,0.9423517164968257,0.8799688468488839,,0.9874847398012796,0.9791246580462588,1.0142108024014918,,,,,0.8104169883318262,0.9776575806481231,1.0027498145078522,0.9597175713782164,0.9567614010421897,0.8840167837396626,0.9504117192120468,0.8628662028759974,0.890558805097694,1.0,0.8538011695906432,0.8583690987124464,0.9154774972557629,,0.8887404124411289,,,,,,,,,
1988,,,1.9602120941731214,0.9585465649541054,1.0194174757281553,,,,,,1.6926949174724117,1.5294032763847099,1.6509212657558214,,-0.9534779781724612,2.0242110294213305,1.001698460625119,1.3487185212242194,1.5018449972489298,,,0.9251930342488963,0.9699338663425114,0.9646918338607282,0.7774363730412809,,0.9747695470956977,0.8520710059171599,0.927007299270073,0.9940209267563526,,0.9991284828598593,1.0,0.905448717948718,0.9828513469728104,0.8945147679324894,0.9527467229640779,0.8670610833257065,,0.9844897506254539,0.9848599059167495,1.023350078064201,,,,,0.8179550220047946,0.998523860303475,1.008567199418211,0.9632644518857949,0.9601981722625782,0.8905524866423367,0.9535280469496383,0.8549843137707239,0.9088025437322281,1.0,0.8654970760233918,0.8798283261802575,0.9286498353457738,,0.8911563993151422,,,,,,,,,
1989,,,0.9133106430517037,0.9957113800588512,1.05,,,,,,1.6073747329634216,1.2309933329637346,1.1480248842493128,,1.8353984429685979,1.6745977241329122,0.9860672427147542,1.0821558899891002,1.5519751787992726,,,0.9306520509748285,0.9734742136715723,0.9684136936367744,0.7882202597207054,,0.9753207412509083,0.7804878048780488,0.9120287253141831,0.9940209267563526,,0.9937846921435669,1.0,0.9166666666666666,0.9838878829762304,0.919831223628692,0.9552190664657647,0.8749799236245327,,0.9849731553547738,1.0008580279033341,1.0344562533325108,,,,,0.8296007157594079,0.9918107763089821,1.0104445726859295,0.9655666196686641,0.963880427141566,0.8912765755234154,0.9592261498566944,0.863126234351858,0.919731862311776,1.0,0.868421052631579,0.8884120171673819,0.9308452250274424,,0.8969944871621975,,,,,,,,,
1990,,,1.424948202759037,0.992306405351956,1.0294117647058825,,,,,,1.1949943423185088,0.9838006313260965,0.7177226969499946,,2.4979743503489553,1.129291280266293,0.9940400821865709,1.0860938706663537,1.0412826377859823,1.1713365827541302,0.9969061642362443,0.933418835666124,0.9778699457335405,0.9721757797634618,0.7910333539320183,,0.9913810310754021,0.7955801104972375,0.9153153153153153,0.9910581222056632,,0.9966597788263826,1.0,0.9246794871794872,0.9867289034834156,0.9282700421940928,0.9666035255841608,0.895198964731977,,1.0049604155339167,1.0022408208167277,1.0464251380246046,,0.9952313640797541,0.8081938304464689,0.8081938304464689,0.8581329728767094,0.9887712166703219,1.0068734767469585,0.9712834860768418,0.9680424909896339,0.8979649024300296,0.960886674855557,0.8765373349384903,0.938186360627866,1.0,0.8801169590643275,0.9098712446351931,0.9286498353457738,,0.9051202672904319,,,,,,,,,
1991,,,0.19326455814241528,1.0058333886412987,1.0294117647058825,,1.2292717973093805,1.0335943997302315,1.2828265574903752,1.2164009709775851,0.6010957344916059,0.4982755259072997,-0.09243212792332844,,-1.1122734565383254,-0.3089967213962023,0.9669324279823939,0.5406080660326846,0.03417500593244312,1.162499235937961,0.9971983559220827,0.9404596524316241,0.9803817643216243,0.9745511768253153,0.8005201174084117,,0.9936394885189974,0.8,0.9153153153153153,0.985185185185185,,0.9996211163124373,1.0,0.9342948717948718,0.9912555644664568,0.9409282700421941,0.969662395870027,0.9094710245187502,,1.0159174153627706,1.0043855357024083,1.0445014070018925,,0.9956104195614667,0.8257229694303007,0.8257229694303007,0.8767871471568215,0.9891037755080576,1.0,0.9802277934437786,0.9755855343174996,0.9174013592987837,0.9665961512215094,0.8882604710515309,0.9488417231342179,1.0,0.9035087719298246,0.9313304721030042,0.9286498353457738,1.056754423907637,0.9063203277995234,,,1.221047111228612,1.1865488004024367,1.3750417158468333,1.3244125361850898,0.9437661465486968,0.938394537976998,0.9379730352401937
1992,,,1.0553547640788665,0.9915315556198281,1.0,,1.217367276387501,1.0328294554196764,1.2658930354546645,1.2045022279578275,0.6028894937874901,0.586959085474279,0.11799782371586191,,-0.6265038572420323,-0.6446274557892822,0.9618648745170612,0.8830842149657427,0.5613258532199463,1.154112410189182,0.9980454807639689,0.9460627914991997,0.982850282020777,0.9781965979190599,0.8163431076101303,,0.9992258905671805,0.8205128205128205,0.9219600725952812,0.9808259587020649,,0.9953830992201431,1.0,0.9439102564102564,0.9946398102212131,0.9493670886075949,0.9762953869110236,0.9282437814828971,,0.999248954449369,1.0055848635176852,1.0349840874481497,,0.9966399352791916,0.7808693842375153,0.7808693842375153,0.9246873771136453,0.996425717572734,0.9935353980974806,0.9871453119492422,0.9819569510929602,0.9409199831903563,0.9727264455666257,0.9032212034233947,0.9686663201063759,1.0,0.9298245614035088,0.9484978540772532,0.9330406147091108,1.0535629117307823,0.908769687680628,,,1.1987601929568699,1.1547687769880954,1.3454686052513305,1.29134348189874,0.9464457906200822,0.9418455265499632,0.9404073307136854
1993,,,0.12822072666340978,1.0,0.9905660377358491,,1.200844313472052,1.0265975327601407,1.2357073541365489,1.1818151274542743,0.8710938879019988,0.49295777995521795,-0.04176475849785053,,-0.23396091934737342,-0.5690174491524285,0.9669917952571112,0.6146077193695667,0.29264772197212496,1.139993701535857,0.9979273511449032,0.9514304860657868,0.9832292205571811,0.9810401709353179,0.833449182370733,,1.0053501664671618,0.8396501457725949,0.927007299270073,0.9750733137829911,,1.0048608242543124,1.0,0.9615384615384616,0.9975514889049917,0.9662447257383966,0.9814928901446496,0.9263859877217823,1.0352975608630837,0.9759455017383221,1.0054017040249612,1.0259641962139066,1.0892864324390963,0.9964872231086501,0.8339042624109697,0.8339042624109697,0.964247695873321,1.0,0.9926031190531136,0.9932256785336623,0.9870563161829522,0.9659329921113342,0.9767867703926117,0.9046150745063747,0.9867941558293151,1.0,0.9619883040935673,0.9699570815450643,0.9593852908891328,1.0504606906494063,0.9261704282878362,,,1.1280103684054565,1.0899535340447595,1.266682056576917,1.2164781083810456,0.9491446444050985,0.9452145020104826,0.9431989273201338
1994,,,0.4480163710257648,1.004816966151167,0.9722222222222223,,1.1854650753715388,1.0259109113742584,1.2146689017703127,1.1666605574416602,1.9162972588937026,0.9733801614896394,0.8254063873926293,,1.7318190937901665,0.7890298854625558,0.9631319947868111,0.987235363951598,1.6797867879152775,1.1326800229253615,1.0005651216783225,0.9567332104589642,0.9870402834328035,0.9841998451113589,0.8407806967754677,,1.0078324050080878,0.8674698795180722,0.9390018484288354,0.9736456808199121,,1.0115345092786756,1.0,0.9791666666666666,0.9995610333769132,0.9831223628691983,0.9904537828057827,0.9412264668988798,1.0141210942795942,0.9742001497379585,1.002554407798642,1.0163006562145969,1.095505036875645,0.9998229535838412,0.8512431674222117,0.8512431674222117,0.9882294006105516,0.9958454488000444,0.9915961688871067,0.9976537715897075,0.9947221013401176,0.9827641642339299,0.9898776215822755,0.961206905882874,0.9862355619940324,1.0,0.9853801169590644,0.9871244635193133,0.9967069154774972,1.0480325472068477,0.9282622593142833,,,1.0563830348965084,1.0382568996818833,1.1883445683295077,1.1571279349120933,0.9517488788795192,0.9478525474431408,0.9476095692907528
1995,,,0.5456236885787773,0.9896168846239773,0.9375,,1.1698385084928595,1.0225610619928966,1.1860530154045863,1.146363489185001,1.9554002155481771,0.9977878259141972,0.8766526077775124,,1.1779417617530492,1.084335954322181,0.9672014359459573,0.9323442870868621,1.7653122115259352,1.1183241641136736,1.0013186780736283,0.9618680477812243,0.9908513452257413,0.9873535433267686,0.8526245744695146,,1.0199831857810024,0.9201277955271565,0.9603024574669188,0.985185185185185,,1.0041760742483867,1.0,1.0,1.000438966623087,1.0,1.0,0.9664826593952054,0.9951195271021593,0.9690460917625051,0.9991434419979992,1.000345222900593,1.0855120129876528,1.0012600483129468,0.8843084209203416,0.8843084209203416,1.012054373799211,1.0127408077304942,0.9923249186715443,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0146198830409356,1.0,1.0230515916575191,1.0442042708299415,0.9537644341675037,,,1.0189249551211539,1.012890184915616,1.1277975566768788,1.115904910511471,0.9552162672764243,0.9520139987297526,0.9526049469640515
1996,,,1.882295530258167,0.9807559573395809,0.9130434782608695,,1.152113006275679,1.0200609045362137,1.1613249687592504,1.127003828856729,1.3823483558124405,1.1333266511827624,1.145585655983258,,-0.45354892170274713,1.5762618345512744,0.9662942297791816,1.1619043294073985,1.2476930115086429,1.1025418116545125,1.0020825722059061,0.9670741795425087,0.9948030910589772,0.9904489983430362,0.8667777888698428,,1.0194056174250348,0.9696969696969697,0.976923076923077,0.9866468842729971,,0.992195294912829,1.0,1.0128205128205128,1.001423211254227,1.0126582278481013,1.0056158866146687,0.9731439783435353,0.9647708616033643,0.9633691588208438,0.9984804995863509,0.9908528434256951,1.1158951087349276,1.0023712511602865,0.959217027775647,0.959217027775647,1.0560893059887038,1.0307022598381588,0.9846580108037004,1.0025224709199858,1.004017005322532,1.0181316266515816,1.0066534734543469,1.0097057299224563,1.0064922967817516,1.0,1.0497076023391814,1.0214592274678111,1.0472008781558726,1.038737144869133,0.9901158453669924,,,1.0041613762602948,1.001241470267127,1.111716541240639,1.0965964204597294,0.9602212275513772,0.9579330027288437,0.9582094538328925
1997,,,0.40979468078038,0.9939298874119936,0.9051724137931034,,1.1417605117718137,1.0188936088484128,1.1366636179629486,1.1093489358916138,2.1352852149086585,1.224762915365859,1.3209642952220368,,0.9558495319131538,1.1616058926857238,0.9724266837347582,1.055523374525409,1.8910850901214955,1.0872168015068224,1.0031466613346398,0.9926046268954614,1.0042224613797976,1.0,0.8940669094585096,,1.0207950582739964,0.9729729729729728,0.9883268482490273,0.9940209267563526,,0.9872721523736123,1.0,1.0272435897435896,1.0042741714437464,1.021097046413502,1.005588750089954,0.9729925643386146,0.965769445749014,0.9748765052869224,0.992584492846479,0.9762366701423291,1.069712943845453,1.0038033989316322,1.036102380277648,1.036102380277648,1.1035563773570738,0.9763995099368028,0.97931609930573,1.008525731406415,1.0111806648143808,1.024120893613543,1.0157181201947136,1.0603538472687526,1.0199616693364477,1.0,1.0760233918128654,1.0300429184549356,1.0428100987925357,1.0365926358311401,1.0098841546330077,,,0.9940838680368581,0.9987616045950215,1.0925450732269322,1.0850213508258328,0.9625274835068386,0.9602673314902989,0.9608615001888313
